qual	method	off	on
215	bis1	0.00943	0.844797
215	last	0.000851	0.825671
216	bwa	0.0	0.0
216	sim_R1	0.0	0.0
216	bsmap	0.005684	0.905166
216	gsnap	0.0	0.0
216	bis2	0.0026475	0.8302995
216	bsmooth	0.0	0.0
216	bis1	0.00943	0.844797
216	last	0.000851	0.825671
217	bwa	0.0	0.0
217	sim_R1	0.0	0.0
217	bsmap	0.005684	0.905166
217	gsnap	0.0	0.0
217	bis2	0.0026475	0.8302995
217	bsmooth	0.0	0.0
217	bis1	0.00943	0.844797
217	last	0.000851	0.825671
218	bwa	0.0	0.0
218	sim_R1	0.0	0.0
218	bsmap	0.005684	0.905166
218	gsnap	0.0	0.0
218	bis2	0.0026475	0.8302995
218	bsmooth	0.0	0.0
218	bis1	0.00943	0.844797
218	last	0.000851	0.825671
219	bwa	0.0	0.0
219	sim_R1	0.0	0.0
219	bsmap	0.005684	0.905166
219	gsnap	0.0	0.0
219	bis2	0.0026475	0.8302995
219	bsmooth	0.0	0.0
219	bis1	0.00943	0.844797
219	last	0.000851	0.825671
220	bwa	0.0	0.0
220	sim_R1	0.0	0.0
220	bsmap	0.005684	0.905166
220	gsnap	0.0	0.0
220	bis2	0.0026475	0.8302995
220	bsmooth	0.0	0.0
220	bis1	0.00943	0.844797
220	last	0.000851	0.825671
221	bwa	0.0	0.0
221	sim_R1	0.0	0.0
221	bsmap	0.005684	0.905166
221	gsnap	0.0	0.0
221	bis2	0.0026475	0.8302995
221	bsmooth	0.0	0.0
221	bis1	0.00943	0.844797
221	last	0.000851	0.825671
222	bwa	0.0	0.0
222	sim_R1	0.0	0.0
222	bsmap	0.005684	0.905166
222	gsnap	0.0	0.0
222	bis2	0.0026475	0.8302995
222	bsmooth	0.0	0.0
222	bis1	0.00943	0.844797
222	last	0.000851	0.825671
223	bwa	0.0	0.0
223	sim_R1	0.0	0.0
223	bsmap	0.005684	0.905166
223	gsnap	0.0	0.0
223	bis2	0.0026475	0.8302995
223	bsmooth	0.0	0.0
223	bis1	0.00943	0.844797
223	last	0.000851	0.825671
224	bwa	0.0	0.0
224	sim_R1	0.0	0.0
224	bsmap	0.005684	0.905166
224	gsnap	0.0	0.0
224	bis2	0.0026475	0.8302995
224	bsmooth	0.0	0.0
224	bis1	0.00943	0.844797
224	last	0.000851	0.825671
225	bwa	0.0	0.0
225	sim_R1	0.0	0.0
225	bsmap	0.005684	0.905166
225	gsnap	0.0	0.0
225	bis2	0.0026475	0.8302995
225	bsmooth	0.0	0.0
225	bis1	0.00943	0.844797
225	last	0.000851	0.825671
226	bwa	0.0	0.0
226	sim_R1	0.0	0.0
226	bsmap	0.005684	0.905166
226	gsnap	0.0	0.0
226	bis2	0.0026475	0.8302995
226	bsmooth	0.0	0.0
226	bis1	0.00943	0.844797
226	last	0.000851	0.825671
227	bwa	0.0	0.0
227	sim_R1	0.0	0.0
227	bsmap	0.005684	0.905166
227	gsnap	0.0	0.0
227	bis2	0.0026475	0.8302995
227	bsmooth	0.0	0.0
227	bis1	0.00943	0.844797
227	last	0.000851	0.825671
228	bwa	0.0	0.0
228	sim_R1	0.0	0.0
228	bsmap	0.005684	0.905166
228	gsnap	0.0	0.0
228	bis2	0.0026475	0.8302995
228	bsmooth	0.0	0.0
228	bis1	0.00943	0.844797
228	last	0.000851	0.825671
229	bwa	0.0	0.0
229	sim_R1	0.0	0.0
229	bsmap	0.005684	0.905166
229	gsnap	0.0	0.0
229	bis2	0.0026475	0.8302995
229	bsmooth	0.0	0.0
229	bis1	0.00943	0.844797
229	last	0.000851	0.825671
230	bwa	0.0	0.0
230	sim_R1	0.0	0.0
230	bsmap	0.005684	0.905166
230	gsnap	0.0	0.0
230	bis2	0.0026475	0.8302995
230	bsmooth	0.0	0.0
230	bis1	0.00943	0.844797
230	last	0.000851	0.825671
231	bwa	0.0	0.0
231	sim_R1	0.0	0.0
231	bsmap	0.005684	0.905166
231	gsnap	0.0	0.0
231	bis2	0.0026475	0.8302995
231	bsmooth	0.0	0.0
231	bis1	0.00943	0.844797
231	last	0.000851	0.825671
232	bwa	0.0	0.0
232	sim_R1	0.0	0.0
232	bsmap	0.005684	0.905166
232	gsnap	0.0	0.0
232	bis2	0.0026475	0.8302995
232	bsmooth	0.0	0.0
232	bis1	0.00943	0.844797
232	last	0.000851	0.825671
233	bwa	0.0	0.0
233	sim_R1	0.0	0.0
233	bsmap	0.005684	0.905166
233	gsnap	0.0	0.0
233	bis2	0.0026475	0.8302995
233	bsmooth	0.0	0.0
233	bis1	0.00943	0.844797
233	last	0.000851	0.825671
234	bwa	0.0	0.0
234	sim_R1	0.0	0.0
234	bsmap	0.005684	0.905166
234	gsnap	0.0	0.0
234	bis2	0.0026475	0.8302995
234	bsmooth	0.0	0.0
234	bis1	0.00943	0.844797
234	last	0.000851	0.825671
235	bwa	0.0	0.0
235	sim_R1	0.0	0.0
235	bsmap	0.005684	0.905166
235	gsnap	0.0	0.0
235	bis2	0.0026475	0.8302995
235	bsmooth	0.0	0.0
235	bis1	0.00943	0.844797
235	last	0.000851	0.825671
236	bwa	0.0	0.0
236	sim_R1	0.0	0.0
236	bsmap	0.005684	0.905166
236	gsnap	0.0	0.0
236	bis2	0.0026475	0.8302995
236	bsmooth	0.0	0.0
236	bis1	0.00943	0.844797
236	last	0.000851	0.825671
237	bwa	0.0	0.0
237	sim_R1	0.0	0.0
237	bsmap	0.005684	0.905166
237	gsnap	0.0	0.0
237	bis2	0.0026475	0.8302995
237	bsmooth	0.0	0.0
237	bis1	0.00943	0.844797
237	last	0.000851	0.825671
238	bwa	0.0	0.0
238	sim_R1	0.0	0.0
238	bsmap	0.005684	0.905166
238	gsnap	0.0	0.0
238	bis2	0.0026475	0.8302995
238	bsmooth	0.0	0.0
238	bis1	0.00943	0.844797
238	last	0.000851	0.825671
239	bwa	0.0	0.0
239	sim_R1	0.0	0.0
239	bsmap	0.005684	0.905166
239	gsnap	0.0	0.0
239	bis2	0.0026475	0.8302995
239	bsmooth	0.0	0.0
239	bis1	0.00943	0.844797
239	last	0.000851	0.825671
240	bwa	0.0	0.0
240	sim_R1	0.0	0.0
240	bsmap	0.005684	0.905166
240	gsnap	0.0	0.0
240	bis2	0.0026475	0.8302995
240	bsmooth	0.0	0.0
240	bis1	0.00943	0.844797
240	last	0.000851	0.825671
241	bwa	0.0	0.0
241	sim_R1	0.0	0.0
241	bsmap	0.005684	0.905166
241	gsnap	0.0	0.0
241	bis2	0.0026475	0.8302995
241	bsmooth	0.0	0.0
241	bis1	0.00943	0.844797
241	last	0.000851	0.825671
242	bwa	0.0	0.0
242	sim_R1	0.0	0.0
242	bsmap	0.005684	0.905166
242	gsnap	0.0	0.0
242	bis2	0.0026475	0.8302995
242	bsmooth	0.0	0.0
242	bis1	0.00943	0.844797
242	last	0.000851	0.825671
243	bwa	0.0	0.0
243	sim_R1	0.0	0.0
243	bsmap	0.005684	0.905166
243	gsnap	0.0	0.0
243	bis2	0.0026475	0.8302995
243	bsmooth	0.0	0.0
243	bis1	0.00943	0.844797
243	last	0.000851	0.825671
244	bwa	0.0	0.0
244	sim_R1	0.0	0.0
244	bsmap	0.005684	0.905166
244	gsnap	0.0	0.0
244	bis2	0.0026475	0.8302995
244	bsmooth	0.0	0.0
244	bis1	0.00943	0.844797
244	last	0.000851	0.825671
245	bwa	0.0	0.0
245	sim_R1	0.0	0.0
245	bsmap	0.005684	0.905166
245	gsnap	0.0	0.0
245	bis2	0.0026475	0.8302995
245	bsmooth	0.0	0.0
245	bis1	0.00943	0.844797
245	last	0.000851	0.825671
246	bwa	0.0	0.0
246	sim_R1	0.0	0.0
246	bsmap	0.005684	0.905166
246	gsnap	0.0	0.0
246	bis2	0.0026475	0.8302995
246	bsmooth	0.0	0.0
246	bis1	0.00943	0.844797
246	last	0.000851	0.825671
247	bwa	0.0	0.0
247	sim_R1	0.0	0.0
247	bsmap	0.005684	0.905166
247	gsnap	0.0	0.0
247	bis2	0.0026475	0.8302995
247	bsmooth	0.0	0.0
247	bis1	0.00943	0.844797
247	last	0.000851	0.825671
248	bwa	0.0	0.0
248	sim_R1	0.0	0.0
248	bsmap	0.005684	0.905166
248	gsnap	0.0	0.0
248	bis2	0.0026475	0.8302995
248	bsmooth	0.0	0.0
248	bis1	0.00943	0.844797
248	last	0.000851	0.825671
249	bwa	0.0	0.0
249	sim_R1	0.0	0.0
249	bsmap	0.005684	0.905166
249	gsnap	0.0	0.0
249	bis2	0.0026475	0.8302995
249	bsmooth	0.0	0.0
249	bis1	0.00943	0.844797
249	last	0.000851	0.825671
250	bwa	0.0	0.0
250	sim_R1	0.0	0.0
250	bsmap	0.005684	0.905166
250	gsnap	0.0	0.0
250	bis2	0.0026475	0.8302995
250	bsmooth	0.0	0.0
250	bis1	0.00943	0.844797
250	last	0.000851	0.825671
251	bwa	0.0	0.0
251	sim_R1	0.0	0.0
251	bsmap	0.005684	0.905166
251	gsnap	0.0	0.0
251	bis2	0.0026475	0.8302995
251	bsmooth	0.0	0.0
251	bis1	0.00943	0.844797
251	last	0.000851	0.825671
252	bwa	0.0	0.0
252	sim_R1	0.0	0.0
252	bsmap	0.005684	0.905166
252	gsnap	0.0	0.0
252	bis2	0.0026475	0.8302995
252	bsmooth	0.0	0.0
252	bis1	0.00943	0.844797
252	last	0.000851	0.825671
253	bwa	0.0	0.0
253	sim_R1	0.0	0.0
253	bsmap	0.005684	0.905166
253	gsnap	0.0	0.0
253	bis2	0.0026475	0.8302995
253	bsmooth	0.0	0.0
253	bis1	0.00943	0.844797
253	last	0.000851	0.825671
254	bwa	0.0	0.0
254	sim_R1	0.0	0.0
254	bsmap	0.005684	0.905166
254	gsnap	0.0	0.0
254	bis2	0.0026475	0.8302995
254	bsmooth	0.0	0.0
254	bis1	0.00943	0.844797
254	last	0.000851	0.825671
255	bwa	0.0	0.0
255	sim_R1	0.0	0.0
255	bsmap	0.005684	0.905166
255	gsnap	0.0	0.0
255	bis2	0.0026475	0.8302995
255	bsmooth	0.0	0.0
255	bis1	0.00943	0.844797
255	last	0.0	0.0
