qual	method	off	on
35	bsmooth	0.0763817392984	0.720701863963
36	bwa	0.0946214565212	0.746053533167
36	gsnap	0.107476627658	0.750884642849
36	last	0.0955148758345	0.745614907746
36	bis1	0.0823214523579	0.649470005408
36	bis2	0.0983901443325	0.730518054645
36	real_R1.trim	0.0579251568861	0.695939280911
36	bsmap	0.0916778057713	0.689502152483
36	bsmooth	0.0749572821066	0.719066277186
37	bwa	0.0944232320468	0.745843590259
37	gsnap	0.107476627658	0.750884642849
37	last	0.0950876721782	0.745045896209
37	bis1	0.0823214523579	0.649470005408
37	bis2	0.0983901443325	0.730518054645
37	real_R1.trim	0.0578374911358	0.695577789484
37	bsmap	0.0916778057713	0.689502152483
37	bsmooth	0.0738186656946	0.717936264181
38	bwa	0.0942424616108	0.745615006636
38	gsnap	0.107406613726	0.750574574084
38	last	0.0948134509422	0.744624131489
38	bis1	0.0823214523579	0.649470005408
38	bis2	0.0983901443325	0.730518054645
38	real_R1.trim	0.0551464542146	0.692522541668
38	bsmap	0.0916778057713	0.689502152483
38	bsmooth	0.0726993327811	0.716981731011
39	bwa	0.0941554880886	0.74555013497
39	gsnap	0.107406613726	0.750574574084
39	last	0.0945450642007	0.744236582616
39	bis1	0.0823214523579	0.649470005408
39	bis2	0.0983901443325	0.730518054645
39	real_R1.trim	0.0525617237588	0.688814720489
39	bsmap	0.0916778057713	0.689502152483
39	bsmooth	0.0719329373327	0.716389727611
40	bwa	0.0937751581667	0.745160262188
40	gsnap	0.107406613726	0.750574574084
40	last	0.0940567466879	0.743496739062
40	bis1	0.0823214523579	0.649470005408
40	bis2	0.0983901443325	0.730518054645
40	real_R1.trim	0.0498822074918	0.681998943264
40	bsmap	0.0916778057713	0.689502152483
40	bsmooth	0.0715299122166	0.716090586162
41	bwa	0.0861691530678	0.735383577955
41	gsnap	0.0	0.0
41	last	0.09375711079	0.743052328591
41	bis1	0.0823214523579	0.649470005408
41	bis2	0.0983901443325	0.730518054645
41	real_R1.trim	0.0432497223918	0.623919172277
41	bsmap	0.0916778057713	0.689502152483
41	bsmooth	0.0660058327144	0.695212342467
42	bwa	0.0858111227812	0.734921021218
42	gsnap	0.0	0.0
42	last	0.0933892409748	0.742509621724
42	bis1	0.0823214523579	0.649470005408
42	bis2	0.0983901443325	0.730518054645
42	real_R1.trim	0.0429658594067	0.622495110644
42	bsmap	0.0916778057713	0.689502152483
42	bsmooth	0.0660058327144	0.695212342467
43	bwa	0.085296055595	0.734226469163
43	gsnap	0.0	0.0
43	last	0.0924786642924	0.741085065643
43	bis1	0.0823214523579	0.649470005408
43	bis2	0.0983901443325	0.730518054645
43	real_R1.trim	0.0419425978709	0.616982749576
43	bsmap	0.0916778057713	0.689502152483
43	bsmooth	0.0	0.0
44	bwa	0.0847141883927	0.733445240254
44	gsnap	0.0	0.0
44	last	0.0921384341582	0.740513482973
44	bis1	0.0823214523579	0.649470005408
44	bis2	0.0983901443325	0.730518054645
44	real_R1.trim	0.0419425978709	0.616982749576
44	bsmap	0.0916778057713	0.689502152483
44	bsmooth	0.0	0.0
45	bwa	0.0842837708199	0.732881519318
45	gsnap	0.0	0.0
45	last	0.0918467094391	0.740087119879
45	bis1	0.0823214523579	0.649470005408
45	bis2	0.0983901443325	0.730518054645
45	real_R1.trim	0.0	0.0
45	bsmap	0.0916778057713	0.689502152483
45	bsmooth	0.0	0.0
46	bwa	0.0831777880206	0.731462204393
46	gsnap	0.0	0.0
46	last	0.0909973455028	0.738817474568
46	bis1	0.0823214523579	0.649470005408
46	bis2	0.0983901443325	0.730518054645
46	real_R1.trim	0.0	0.0
46	bsmap	0.0916778057713	0.689502152483
46	bsmooth	0.0	0.0
47	bwa	0.0829099451726	0.731085286167
47	gsnap	0.0	0.0
47	last	0.0907404299706	0.738412422212
47	bis1	0.0823214523579	0.649470005408
47	bis2	0.0983901443325	0.730518054645
47	real_R1.trim	0.0	0.0
47	bsmap	0.0916778057713	0.689502152483
47	bsmooth	0.0	0.0
48	bwa	0.0825287252431	0.730589551924
48	gsnap	0.0	0.0
48	last	0.0903348337214	0.737826500531
48	bis1	0.0823214523579	0.649470005408
48	bis2	0.0983901443325	0.730518054645
48	real_R1.trim	0.0	0.0
48	bsmap	0.0916778057713	0.689502152483
48	bsmooth	0.0	0.0
49	bwa	0.0821727221961	0.730098663278
49	gsnap	0.0	0.0
49	last	0.0889475096252	0.736021960641
49	bis1	0.0823214523579	0.649470005408
49	bis2	0.0983901443325	0.730518054645
49	real_R1.trim	0.0	0.0
49	bsmap	0.0916778057713	0.689502152483
49	bsmooth	0.0	0.0
50	bwa	0.0816951342196	0.729418252454
50	gsnap	0.0	0.0
50	last	0.0888330942015	0.735812660517
50	bis1	0.0823214523579	0.649470005408
50	bis2	0.0983901443325	0.730518054645
50	real_R1.trim	0.0	0.0
50	bsmap	0.0916778057713	0.689502152483
50	bsmooth	0.0	0.0
51	bwa	0.0810794961726	0.728650917553
51	gsnap	0.0	0.0
51	last	0.0886980108231	0.735591196954
51	bis1	0.0823214523579	0.649470005408
51	bis2	0.0983901443325	0.730518054645
51	real_R1.trim	0.0	0.0
51	bsmap	0.0916778057713	0.689502152483
51	bsmooth	0.0	0.0
52	bwa	0.0803812357518	0.727732874696
52	gsnap	0.0	0.0
52	last	0.0884796622876	0.73524557733
52	bis1	0.0823214523579	0.649470005408
52	bis2	0.0983901443325	0.730518054645
52	real_R1.trim	0.0	0.0
52	bsmap	0.0916778057713	0.689502152483
52	bsmooth	0.0	0.0
53	bwa	0.0789673597617	0.726040327432
53	gsnap	0.0	0.0
53	last	0.0883656918677	0.735047006741
53	bis1	0.0823214523579	0.649470005408
53	bis2	0.0983901443325	0.730518054645
53	real_R1.trim	0.0	0.0
53	bsmap	0.0916778057713	0.689502152483
53	bsmooth	0.0	0.0
54	bwa	0.0786188723346	0.725524320793
54	gsnap	0.0	0.0
54	last	0.0882054904965	0.734809424152
54	bis1	0.0823214523579	0.649470005408
54	bis2	0.0983901443325	0.730518054645
54	real_R1.trim	0.0	0.0
54	bsmap	0.0916778057713	0.689502152483
54	bsmooth	0.0	0.0
55	bwa	0.0783806469624	0.72518572234
55	gsnap	0.0	0.0
55	last	0.0879277092302	0.734424644192
55	bis1	0.0823214523579	0.649470005408
55	bis2	0.0983901443325	0.730518054645
55	real_R1.trim	0.0	0.0
55	bsmap	0.0916778057713	0.689502152483
55	bsmooth	0.0	0.0
56	bwa	0.0780330989877	0.724698591504
56	gsnap	0.0	0.0
56	last	0.0877956914336	0.734209460128
56	bis1	0.0823214523579	0.649470005408
56	bis2	0.0983901443325	0.730518054645
56	real_R1.trim	0.0	0.0
56	bsmap	0.0916778057713	0.689502152483
56	bsmooth	0.0	0.0
57	bwa	0.0779127996248	0.724470502329
57	gsnap	0.0	0.0
57	last	0.0876316333627	0.73396233468
57	bis1	0.0823214523579	0.649470005408
57	bis2	0.0983901443325	0.730518054645
57	real_R1.trim	0.0	0.0
57	bsmap	0.0916778057713	0.689502152483
57	bsmooth	0.0	0.0
58	bwa	0.0777513621319	0.724152472941
58	gsnap	0.0	0.0
58	last	0.0873902929638	0.733599211572
58	bis1	0.0823214523579	0.649470005408
58	bis2	0.0983901443325	0.730518054645
58	real_R1.trim	0.0	0.0
58	bsmap	0.0916778057713	0.689502152483
58	bsmooth	0.0	0.0
59	bwa	0.0775930891106	0.723862726016
59	gsnap	0.0	0.0
59	last	0.0872439361556	0.733378341348
59	bis1	0.0823214523579	0.649470005408
59	bis2	0.0983901443325	0.730518054645
59	real_R1.trim	0.0	0.0
59	bsmap	0.0916778057713	0.689502152483
59	bsmooth	0.0	0.0
60	bwa	0.0774512812302	0.723584697525
60	gsnap	0.0	0.0
60	last	0.0870721152406	0.733114750759
60	bis1	0.0823214523579	0.649470005408
60	bis2	0.0983901443325	0.730518054645
60	real_R1.trim	0.0	0.0
60	bsmap	0.0916778057713	0.689502152483
60	bsmooth	0.0	0.0
61	bwa	0.0	0.0
61	gsnap	0.0	0.0
61	last	0.0867694137609	0.732707077825
61	bis1	0.0823214523579	0.649470005408
61	bis2	0.0983901443325	0.730518054645
61	real_R1.trim	0.0	0.0
61	bsmap	0.0916778057713	0.689502152483
61	bsmooth	0.0	0.0
62	bwa	0.0	0.0
62	gsnap	0.0	0.0
62	last	0.0866086190513	0.732469693016
62	bis1	0.0823214523579	0.649470005408
62	bis2	0.0983901443325	0.730518054645
62	real_R1.trim	0.0	0.0
62	bsmap	0.0916778057713	0.689502152483
62	bsmooth	0.0	0.0
63	bwa	0.0	0.0
63	gsnap	0.0	0.0
63	last	0.0864183057558	0.732189983399
63	bis1	0.0823214523579	0.649470005408
63	bis2	0.0983901443325	0.730518054645
63	real_R1.trim	0.0	0.0
63	bsmap	0.0916778057713	0.689502152483
63	bsmooth	0.0	0.0
64	bwa	0.0	0.0
64	gsnap	0.0	0.0
64	last	0.0861262843675	0.731736969522
64	bis1	0.0823214523579	0.649470005408
64	bis2	0.0983901443325	0.730518054645
64	real_R1.trim	0.0	0.0
64	bsmap	0.0916778057713	0.689502152483
64	bsmooth	0.0	0.0
65	bwa	0.0	0.0
65	gsnap	0.0	0.0
65	last	0.0859631163043	0.731473032819
65	bis1	0.0823214523579	0.649470005408
65	bis2	0.0983901443325	0.730518054645
65	real_R1.trim	0.0	0.0
65	bsmap	0.0916778057713	0.689502152483
65	bsmooth	0.0	0.0
66	bwa	0.0	0.0
66	gsnap	0.0	0.0
66	last	0.0857396255026	0.731124495947
66	bis1	0.0823214523579	0.649470005408
66	bis2	0.0983901443325	0.730518054645
66	real_R1.trim	0.0	0.0
66	bsmap	0.0916778057713	0.689502152483
66	bsmooth	0.0	0.0
67	bwa	0.0	0.0
67	gsnap	0.0	0.0
67	last	0.085344264341	0.730568438965
67	bis1	0.0823214523579	0.649470005408
67	bis2	0.0983901443325	0.730518054645
67	real_R1.trim	0.0	0.0
67	bsmap	0.0916778057713	0.689502152483
67	bsmooth	0.0	0.0
